Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
7,1,0.6508771278642308,0.01416015625
7,1,0.6181415817813765,0.013789892196655273
7,1,0.3433665181297485,0.014078855514526367
7,1,0.6374444408768154,0.01335597038269043
7,1,0.6492327273010836,0.01314091682434082
7,1,0.6391753221026675,0.011996030807495117
7,1,0.657892957087627,0.01272892951965332
7,1,0.6514359158664262,0.011979103088378906
7,1,0.5187464871684885,0.011713027954101562
7,1,0.6991921378013575,0.01338815689086914
7,1,0.6387456551165221,0.013072013854980469
7,1,0.5824708836821305,0.013096094131469727
8,1,0.6373726288156519,0.012629032135009766
8,1,0.6627472866585844,0.013782024383544922
8,1,0.6530920857089271,0.012738943099975586
8,1,0.6674116669663778,0.016258955001831055
8,1,0.6628724103113146,0.015344858169555664
8,1,0.6990823953934026,0.013388633728027344
8,1,0.6879189782460945,0.014667987823486328
8,1,0.5972168708998626,0.012846946716308594
8,1,0.6435691865901175,0.013962030410766602
8,1,0.677961331102842,0.020339012145996094
8,1,0.6509026894393212,0.014096975326538086
8,1,0.6790276345343342,0.01409602165222168
8,1,0.5044444339771493,0.013830900192260742
8,1,0.5814961501069553,0.01290583610534668
8,1,0.7185802180928248,0.01305389404296875
8,1,0.551947214828987,0.014122724533081055
8,1,0.7279668431086471,0.014017105102539062
8,1,0.4626333480617004,0.012270689010620117
8,1,0.6974127322698723,0.015136003494262695
8,1,0.6364795223954941,0.014429092407226562
8,1,0.5733943598995428,0.01488184928894043
8,1,0.6618400545160785,0.01432490348815918
8,1,0.588853705909699,0.014562129974365234
8,1,0.647597502478977,0.013744831085205078
8,1,0.6361243884639098,0.01472163200378418
8,1,0.6179469912596991,0.013972997665405273
8,1,0.6535370438119301,0.013394355773925781
8,1,0.5896811835428778,0.014417886734008789
8,1,0.5228217405585665,0.013685941696166992
8,1,0.6634341030499439,0.01291513442993164
9,1,0.6590789721656997,0.01679205894470215
9,1,0.6547942136615817,0.01455831527709961
9,1,0.6822024257101483,0.01502680778503418
9,1,0.6151921318014884,0.01593017578125
9,1,0.5502761658456272,0.013584136962890625
9,1,0.6377616722426407,0.014620065689086914
9,1,0.7289127916839533,0.015472888946533203
9,1,0.6946213448303862,0.014005661010742188
9,1,0.7102813363860816,0.01402902603149414
9,1,0.650270655824472,0.014903068542480469
9,1,0.6670886487005666,0.015177011489868164
9,1,0.6724376995830584,0.01602315902709961
9,1,0.7109535643397424,0.014517068862915039
9,1,0.6165903571960305,0.014887809753417969
9,1,0.680457817073616,0.013641119003295898
9,1,0.7097245271502396,0.014333963394165039
9,1,0.6149817437888687,0.01407003402709961
9,1,0.7078520840057378,0.017190933227539062
9,1,0.6973865320274438,0.013462066650390625
9,1,0.685795548892568,0.012959003448486328
9,1,0.6195915619507859,0.017889976501464844
9,1,0.6081769825565342,0.014402151107788086
9,1,0.5996846663846931,0.013922691345214844
9,1,0.6905022180213843,0.01453399658203125
9,1,0.5776330410448914,0.015882015228271484
9,1,0.6804979639001274,0.014202117919921875
9,1,0.7330481497954714,0.014876842498779297
9,1,0.700163043215726,0.01525115966796875
9,1,0.6457606995330931,0.015093088150024414
9,1,0.6478643127610666,0.015089988708496094
10,1,0.704062036827876,0.015451908111572266
10,1,0.5796045139930619,0.014853954315185547
10,1,0.6588512938912379,0.01637101173400879
10,1,0.7028785681694564,0.015079021453857422
10,1,0.6877782933963322,0.01503896713256836
10,1,0.6639064726518655,0.014792203903198242
10,1,0.7013426574203332,0.014904975891113281
10,1,0.6772005003103286,0.015678882598876953
