Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
4,2,0.0,0.0069370269775390625
4,2,0.0,0.006803989410400391
4,2,0.0,0.006886005401611328
4,2,0.0,0.00681304931640625
4,2,0.0,0.007565975189208984
4,2,0.0,0.006797075271606445
4,2,0.0,0.006845951080322266
4,2,0.0,0.006781101226806641
4,2,0.0,0.0069119930267333984
4,2,0.0,0.0072438716888427734
4,2,0.0,0.006582021713256836
4,2,0.0,0.007019996643066406
4,2,0.0,0.006760835647583008
4,2,0.0,0.0067713260650634766
4,2,0.0,0.00710296630859375
5,2,0.0,0.007458209991455078
5,2,0.0,0.0072021484375
5,2,0.0,0.007187843322753906
5,2,0.0,0.006928205490112305
5,2,0.0,0.007415056228637695
5,2,0.0,0.007032155990600586
5,2,0.0,0.007366180419921875
5,2,0.0,0.0070798397064208984
5,2,0.0,0.00816202163696289
5,2,0.0,0.007319927215576172
5,2,0.0,0.007297039031982422
5,2,0.0,0.007200002670288086
5,2,0.0,0.007180929183959961
5,2,0.0,0.007575035095214844
5,2,0.0,0.007375955581665039
5,2,0.0,0.007077932357788086
5,2,0.0,0.007095813751220703
5,2,0.0,0.007020711898803711
5,2,0.0,0.0073699951171875
5,2,0.0,0.006902933120727539
5,2,0.0,0.007680177688598633
5,2,0.0,0.007325887680053711
5,2,0.0,0.0075991153717041016
5,2,0.0,0.0069849491119384766
5,2,0.0,0.007443904876708984
5,2,0.0,0.008711099624633789
5,2,0.0,0.00730586051940918
5,2,0.0,0.008519172668457031
5,2,0.0,0.008238792419433594
5,2,0.0,0.006989955902099609
6,2,0.0,0.008030891418457031
6,2,0.0,0.007484912872314453
6,2,0.0,0.00815892219543457
6,2,0.0,0.007740974426269531
6,2,0.0,0.008091926574707031
6,2,0.0,0.008105993270874023
6,2,0.0,0.007769107818603516
6,2,0.0,0.007539272308349609
6,2,0.0,0.007401943206787109
6,2,0.0,0.0074481964111328125
6,2,0.0,0.007602214813232422
6,2,0.0,0.007505893707275391
6,2,0.0,0.0073549747467041016
6,2,0.0,0.007447004318237305
6,2,0.0,0.00748896598815918
6,2,0.0,0.00774693489074707
6,2,0.0,0.007354736328125
6,2,0.0,0.007355690002441406
6,2,0.0,0.007358074188232422
6,2,0.0,0.007902145385742188
6,2,0.0,0.007545948028564453
6,2,0.0,0.007378101348876953
6,2,0.0,0.007340669631958008
6,2,0.0,0.007800102233886719
6,2,0.0,0.0076007843017578125
6,2,0.0,0.007209062576293945
6,2,0.0,0.007441043853759766
6,2,0.0,0.00728607177734375
6,2,0.0,0.0073299407958984375
6,2,0.0,0.008599042892456055
7,2,0.0,0.008187055587768555
7,2,0.0,0.008146047592163086
7,2,0.0,0.008524179458618164
7,2,0.0,0.007868289947509766
7,2,0.0,0.007849931716918945
7,2,0.0,0.008881092071533203
7,2,0.0,0.008203983306884766
7,2,0.0,0.007765054702758789
7,2,0.0,0.00832676887512207
7,2,0.0,0.007835149765014648
7,2,0.0,0.008222103118896484
7,2,0.0,0.007941722869873047
7,2,0.0,0.008626937866210938
7,2,0.0,0.025141000747680664
7,2,0.0,0.007731914520263672
7,2,0.0,0.008661985397338867
7,2,0.0,0.008357048034667969
7,2,0.0,0.00890493392944336
7,2,0.0,0.007971048355102539
7,2,0.0,0.008854866027832031
7,2,0.0,0.008072853088378906
7,2,0.0,0.008308887481689453
7,2,0.0,0.008619070053100586
7,2,0.0,0.008202075958251953
7,2,0.0,0.008383035659790039
7,2,0.0,0.008941888809204102
7,2,0.0,0.007921934127807617
7,2,0.0,0.007514238357543945
7,2,0.0,0.00892496109008789
7,2,0.0,0.008306026458740234
1,3,0.0,0.005366086959838867
1,3,0.0,0.005307197570800781
1,3,0.0,0.005881786346435547
1,3,0.0,0.00603795051574707
1,3,0.0,0.0057828426361083984
1,3,0.0,0.005830049514770508
1,3,0.0,0.005188941955566406
1,3,0.0,0.005710124969482422
1,3,0.0,0.006298065185546875
1,3,0.0,0.0055081844329833984
1,3,0.0,0.005414009094238281
1,3,0.0,0.0063478946685791016
1,3,0.0,0.005541324615478516
1,3,0.0,0.005373954772949219
1,3,0.0,0.005703926086425781
1,3,0.0,0.006273984909057617
1,3,0.0,0.0053730010986328125
1,3,0.0,0.0055789947509765625
1,3,0.0,0.005981922149658203
1,3,0.0,0.005155086517333984
1,3,0.0,0.005460977554321289
1,3,0.0,0.006235837936401367
1,3,0.0,0.006291866302490234
1,3,0.0,0.006041049957275391
1,3,0.0,0.005341053009033203
1,3,0.0,0.00588226318359375
1,3,0.0,0.005752086639404297
1,3,0.0,0.00566411018371582
1,3,0.0,0.005383014678955078
1,3,0.0,0.006690025329589844
2,3,0.0,0.007378816604614258
2,3,0.0,0.007798194885253906
2,3,0.0,0.006869077682495117
