Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
1,1,0.0,0.00578618049621582
1,1,0.0,0.005139350891113281
1,1,0.0,0.005097150802612305
1,1,0.0,0.005110979080200195
1,1,0.0,0.005064964294433594
1,1,0.0,0.0050830841064453125
1,1,0.0,0.0056171417236328125
1,1,0.0,0.004770040512084961
1,1,0.0,0.004521846771240234
1,1,0.0,0.005155086517333984
1,1,0.0,0.005750894546508789
1,1,0.0,0.004673004150390625
1,1,0.0,0.00477290153503418
1,1,0.0,0.004869222640991211
1,1,0.0,0.004525184631347656
1,1,0.0,0.006067037582397461
1,1,0.0,0.0054569244384765625
1,1,0.0,0.004829883575439453
1,1,0.0,0.004935026168823242
1,1,0.0,0.0048618316650390625
1,1,0.0,0.004579067230224609
1,1,0.0,0.004774332046508789
1,1,0.0,0.0044841766357421875
1,1,0.0,0.004585981369018555
1,1,0.0,0.0044879913330078125
1,1,0.0,0.0047419071197509766
1,1,0.0,0.0045239925384521484
1,1,0.0,0.004782915115356445
1,1,0.0,0.004479885101318359
1,1,0.0,0.004766941070556641
2,1,0.0,0.008170127868652344
2,1,0.0,0.008147954940795898
2,1,0.0,0.007771730422973633
2,1,0.0,0.007873058319091797
2,1,0.0,0.007982015609741211
2,1,0.0,0.007630109786987305
2,1,0.0,0.007566213607788086
2,1,0.0,0.007838010787963867
2,1,0.0,0.007854938507080078
2,1,0.0,0.007300138473510742
2,1,0.0,0.00783991813659668
2,1,0.0,0.007992982864379883
2,1,0.0,0.007723093032836914
2,1,0.0,0.007710933685302734
2,1,0.0,0.00738978385925293
2,1,0.0,0.008613824844360352
2,1,0.0,0.007651805877685547
2,1,0.27836544846398836,0.007551908493041992
2,1,0.0,0.0077362060546875
2,1,0.27157201028709915,0.007323026657104492
2,1,0.006764654483570054,0.007589101791381836
2,1,0.0,0.007691144943237305
2,1,0.0,0.007380247116088867
2,1,0.0,0.007990121841430664
2,1,0.0,0.007467031478881836
2,1,0.0,0.008299827575683594
2,1,0.0,0.007804155349731445
2,1,0.0,0.007738828659057617
2,1,0.0,0.008300065994262695
2,1,0.18420086752121606,0.007967233657836914
3,1,0.16017148130132997,0.011577844619750977
3,1,0.4360286429838349,0.013511896133422852
3,1,0.41126819721912045,0.01216888427734375
3,1,0.3536868195116779,0.012542963027954102
3,1,0.23324455212477346,0.013750076293945312
3,1,0.17088744053646376,0.012749910354614258
3,1,0.1622725464484877,0.012536048889160156
3,1,0.0,0.009131669998168945
3,1,0.2919980759281511,0.011919736862182617
3,1,0.0,0.009118795394897461
3,1,0.0,0.00909113883972168
3,1,0.15847271297380183,0.011911153793334961
3,1,0.08259394594936975,0.012892723083496094
3,1,0.08290724733027932,0.012602806091308594
3,1,0.0,0.008377790451049805
3,1,0.2394570720666805,0.011528253555297852
3,1,0.06883914768852162,0.009575128555297852
3,1,0.0001412222185677714,0.0089569091796875
3,1,0.0,0.00824594497680664
3,1,0.20110057797834202,0.012928962707519531
3,1,0.10948926123844605,0.011783838272094727
3,1,0.20650193168943515,0.013409137725830078
3,1,0.052297301153134024,0.01195526123046875
3,1,0.0,0.01115107536315918
3,1,0.16835540701732177,0.014734029769897461
3,1,0.09635514618109187,0.01226806640625
3,1,0.3289184946608765,0.011269092559814453
3,1,0.3115490071974681,0.010798215866088867
3,1,0.3410534914135873,0.011474847793579102
3,1,0.113716837387283,0.008702993392944336
4,1,0.32915114938408274,0.012369871139526367
4,1,0.24610963409166528,0.01341104507446289
4,1,0.25428204852390623,0.012349843978881836
4,1,0.39399309301054136,0.012851238250732422
4,1,0.33203509002713183,0.012605905532836914
4,1,0.46436765836666705,0.020299911499023438
