Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
1,1,0.0,0.0052051544189453125
1,1,0.0,0.005198001861572266
1,1,0.0,0.005048036575317383
1,1,0.0,0.005115032196044922
1,1,0.0,0.0048980712890625
1,1,0.0,0.004972696304321289
1,1,0.0,0.005449771881103516
1,1,0.0,0.004984140396118164
1,1,0.0,0.004516124725341797
1,1,0.0,0.0044710636138916016
1,1,0.0,0.004613161087036133
1,1,0.0,0.0049669742584228516
1,1,0.0,0.005163908004760742
1,1,0.0,0.004970073699951172
1,1,0.0,0.004837989807128906
1,1,0.0,0.004504203796386719
1,1,0.0,0.004792928695678711
1,1,0.0,0.004822731018066406
1,1,0.0,0.0047647953033447266
1,1,0.0,0.005278110504150391
1,1,0.0,0.005496978759765625
1,1,0.0,0.005598783493041992
1,1,0.0,0.0058100223541259766
1,1,0.0,0.004951953887939453
1,1,0.0,0.005548000335693359
1,1,0.0,0.005792140960693359
1,1,0.0,0.006081819534301758
1,1,0.0,0.005785703659057617
1,1,0.0,0.004585981369018555
1,1,0.0,0.004717111587524414
2,1,0.0,0.008093118667602539
2,1,0.0,0.00789499282836914
2,1,0.0,0.008304834365844727
2,1,0.0,0.007441043853759766
2,1,0.0,0.00787973403930664
2,1,0.0,0.007838010787963867
2,1,0.0,0.0076863765716552734
2,1,0.0,0.007784843444824219
2,1,0.0,0.007470846176147461
2,1,0.0,0.007696866989135742
2,1,0.0,0.00786590576171875
2,1,0.0,0.00778508186340332
2,1,0.0,0.007783174514770508
2,1,0.0,0.0075762271881103516
2,1,0.0,0.007827997207641602
2,1,0.0,0.00804281234741211
2,1,0.0,0.007748842239379883
2,1,0.0,0.007509946823120117
2,1,0.0,0.007572174072265625
2,1,0.0,0.007879257202148438
2,1,0.0,0.007720232009887695
2,1,0.0,0.007575035095214844
2,1,0.0,0.007760763168334961
2,1,0.0,0.007776021957397461
2,1,0.0,0.007646083831787109
2,1,0.0,0.007879972457885742
2,1,0.0,0.007547855377197266
2,1,0.0,0.007516145706176758
2,1,0.0,0.0077016353607177734
2,1,0.0,0.007454872131347656
3,1,0.02853021063395933,0.011295080184936523
3,1,0.09425949182556431,0.013309001922607422
3,1,0.06675162938796148,0.01166391372680664
3,1,0.0,0.012672901153564453
3,1,0.10236360921890636,0.012183904647827148
3,1,0.09725689819482713,0.011207818984985352
3,1,0.0,0.007714033126831055
3,1,0.013181363833426996,0.011175155639648438
3,1,0.1889263091672423,0.01143193244934082
3,1,0.16359333879250165,0.011142969131469727
3,1,0.04869732064901178,0.01078176498413086
3,1,0.03411931851819061,0.010943412780761719
3,1,0.0,0.007714033126831055
3,1,0.0,0.007616996765136719
3,1,0.0,0.011010169982910156
3,1,0.012263353875959837,0.011820793151855469
3,1,0.0,0.007970094680786133
3,1,0.0,0.007676839828491211
3,1,0.0,0.007810115814208984
3,1,0.0,0.007637977600097656
3,1,0.0,0.0076580047607421875
3,1,0.0,0.007554054260253906
3,1,0.0,0.007791996002197266
3,1,0.0,0.007878303527832031
3,1,0.16854156927580877,0.010983943939208984
3,1,0.0,0.011188983917236328
